base_correct,cases,correct,delta_reader_tokens_vs_official_mem0_pct,delta_reader_visible_context_vs_official_mem0_pct,losses_vs_official_mem0,policy_name,reader_total_tokens,reader_visible_retrieved_context_tokens,tokens_per_correct,wins_vs_official_mem0
62,311,60,37.19566106705024,53.38771677572699,6,random_seed_7166,95185,15885,1586.4166666666667,4
62,311,58,37.3098087860753,53.663546465565304,8,random_seed_7167,95012,15791,1638.1379310344828,4
62,311,57,37.34279945631375,53.754511576043896,9,random_seed_7168,94962,15760,1666.0,4
62,311,58,37.25702371369376,53.552040846268966,8,random_seed_7169,95092,15829,1639.5172413793102,4
62,311,56,37.23656949814592,53.69875876639573,8,random_seed_7170,95123,15779,1698.625,2
62,311,58,37.319046173742066,53.892426420963055,8,random_seed_7171,94998,15713,1637.896551724138,4
62,311,59,37.35533591100437,53.92763872179348,7,random_seed_7172,94943,15701,1609.2033898305085,4
62,311,53,37.22337323005054,53.56671263828164,12,random_seed_7173,95143,15824,1795.1509433962265,3
62,311,59,37.12836009976378,53.255670647612895,6,random_seed_7174,95287,15930,1615.0338983050847,3
62,311,60,37.23656949814592,53.484550603010646,5,random_seed_7175,95123,15852,1585.3833333333334,3
62,311,55,37.13561804721625,53.38184805892192,9,random_seed_7176,95276,15887,1732.290909090909,2
62,311,58,37.24910595283654,53.79852695208193,7,random_seed_7177,95104,15745,1639.7241379310344,3
62,311,57,37.20357882790747,53.67528389917544,9,random_seed_7178,95173,15787,1669.701754385965,4
62,311,56,37.09404980271579,53.305554740455996,8,random_seed_7179,95339,15913,1702.482142857143,2
62,311,58,37.324984494384985,53.74570850083629,7,random_seed_7180,94989,15763,1637.7413793103449,3
62,311,58,37.22337323005054,53.58725314709939,7,random_seed_7181,95143,15817,1640.396551724138,3
62,311,55,37.34345926971853,54.000997681856866,10,random_seed_7182,94961,15676,1726.5636363636363,3
62,311,60,37.22733211047915,53.61953108952727,7,random_seed_7183,95137,15806,1585.6166666666666,5
62,311,60,37.38634714102852,54.03327562428475,5,random_seed_7184,94896,15665,1581.6,3
62,311,56,37.18840311959778,53.56964699668417,9,random_seed_7185,95196,15823,1699.9285714285713,3
62,311,57,37.169268530859476,53.45814137738783,8,random_seed_7186,95225,15861,1670.6140350877192,3
62,311,57,37.27615830243207,53.596056222307,9,random_seed_7187,95063,15814,1667.7719298245613,4
62,311,56,37.246466699217464,53.657677748760236,10,random_seed_7188,95108,15793,1698.357142857143,4
62,311,56,37.14353580807347,53.18818040435459,9,random_seed_7189,95264,15953,1701.142857142857,3
62,311,59,37.312448039694374,53.78972387687432,7,random_seed_7190,95008,15748,1610.3050847457628,4
62,311,58,37.065018012905945,53.18818040435459,6,random_seed_7191,95383,15953,1644.5344827586207,2
62,311,58,37.198960134074085,53.42292907655741,6,random_seed_7192,95180,15873,1641.0344827586207,2
62,311,57,37.084152601644256,53.23513013879515,9,random_seed_7193,95354,15937,1672.877192982456,4
62,311,57,37.14617506169255,53.38184805892192,8,random_seed_7194,95260,15887,1671.2280701754387,3
62,311,57,37.095369429525334,53.373044983714315,8,random_seed_7195,95337,15890,1672.578947368421,3
62,311,59,37.25372464666992,53.57258135508671,6,random_seed_7196,95097,15822,1611.8135593220338,3
62,311,58,37.16728909064517,53.64007159834502,7,random_seed_7197,95228,15799,1641.8620689655172,3
62,311,56,37.38106863379036,53.96578538102644,9,random_seed_7198,94904,15688,1694.7142857142858,3
62,311,54,37.4166985576479,53.995128965051784,11,random_seed_7199,94850,15678,1756.4814814814815,3
62,311,56,37.22535267026485,53.58725314709939,8,random_seed_7200,95140,15817,1698.9285714285713,2
62,311,58,37.23656949814592,53.419994718154875,7,random_seed_7201,95123,15874,1640.051724137931,3
62,311,55,37.35665553781391,53.89829513776812,9,random_seed_7202,94941,15711,1726.2,2
62,311,60,37.0960292429301,53.35250447489657,5,random_seed_7203,95336,15897,1588.9333333333334,3
62,311,54,37.35929479143299,53.94524487220869,12,random_seed_7204,94937,15695,1758.0925925925926,4
62,311,57,37.16333021021655,53.4552070189853,9,random_seed_7205,95234,15862,1670.7719298245613,4
62,311,60,37.25306483326516,53.648874673552626,7,random_seed_7206,95098,15796,1584.9666666666667,5
62,311,58,37.12967972657332,53.3554388332991,8,random_seed_7207,95285,15896,1642.844827586207,4
62,311,60,37.22865173728869,53.722233633616014,5,random_seed_7208,95135,15771,1585.5833333333333,3
62,311,55,37.183784425764394,53.094280935473456,9,random_seed_7209,95203,15985,1730.9636363636364,2
62,311,53,37.30782934586099,53.72516799201854,12,random_seed_7210,95015,15770,1792.7358490566037,3
62,311,54,37.22601248366962,53.42586343495994,11,random_seed_7211,95139,15872,1761.8333333333333,3
62,311,58,37.288694757122684,53.822001819302216,7,random_seed_7212,95044,15737,1638.6896551724137,3
62,311,54,37.196320880455005,53.64300595674756,11,random_seed_7213,95184,15798,1762.6666666666667,3
62,311,54,37.23129099090777,53.484550603010646,11,random_seed_7214,95131,15852,1761.6851851851852,3
62,311,53,37.35665553781391,53.8542797617301,13,random_seed_7215,94941,15726,1791.3396226415093,4
62,311,59,37.07425540057272,53.35837319170164,7,random_seed_7216,95369,15895,1616.4237288135594,4
62,311,56,37.30453027883714,53.71049620000586,8,random_seed_7217,95020,15775,1696.7857142857142,2
62,311,52,37.32366486757545,53.96578538102644,12,random_seed_7218,94991,15688,1826.75,2
62,311,57,37.21413584238377,53.46107573579037,7,random_seed_7219,95157,15860,1669.421052631579,2
62,311,57,37.16992834426424,53.34076704128642,7,random_seed_7220,95224,15901,1670.5964912280701,2
62,311,59,37.291334010741764,53.695824407993186,7,random_seed_7221,95040,15780,1610.8474576271187,4
62,311,54,37.19830032066931,53.58725314709939,11,random_seed_7222,95181,15817,1762.611111111111,3
62,311,57,37.16596946383563,53.47281316940051,8,random_seed_7223,95230,15856,1670.701754385965,3
62,311,59,37.18708349278824,53.499222395023324,7,random_seed_7224,95198,15847,1613.5254237288136,4
62,311,55,37.07953390781087,53.46694445259544,10,random_seed_7225,95361,15858,1733.8363636363636,3
62,311,56,37.324984494384985,53.892426420963055,9,random_seed_7226,94989,15713,1696.232142857143,3
62,311,56,37.11120495123979,53.47868188620558,10,random_seed_7227,95313,15854,1702.017857142857,4
62,311,57,37.18774330619301,53.499222395023324,8,random_seed_7228,95197,15847,1670.122807017544,3
62,311,55,37.31574710671822,53.81613310249714,9,random_seed_7229,95003,15739,1727.3272727272727,2
62,311,55,37.1580517029784,53.51976290384107,9,random_seed_7230,95242,15840,1731.6727272727273,2
62,311,57,37.35665553781391,54.13597816837349,8,random_seed_7231,94941,15630,1665.6315789473683,3
62,311,57,37.215455469193316,53.267408081223046,6,random_seed_7232,95155,15926,1669.3859649122808,1
62,311,56,37.198960134074085,53.616596731124744,9,random_seed_7233,95180,15807,1699.642857142857,3
62,311,57,37.24712651262223,53.46694445259544,8,random_seed_7234,95107,15858,1668.5438596491229,3
62,311,58,37.288694757122684,53.63420288153995,8,random_seed_7235,95044,15801,1638.6896551724137,4
62,311,57,37.25174520645562,53.84254232811996,7,random_seed_7236,95100,15730,1668.421052631579,2
62,311,55,37.39360508848098,54.144781243581086,10,random_seed_7237,94885,15627,1725.1818181818182,3
62,311,58,37.15871151638317,53.24980193080783,6,random_seed_7238,95241,15932,1642.0862068965516,2
62,311,55,37.21479565578854,53.378913700519384,10,random_seed_7239,95156,15888,1730.1090909090908,3
62,311,57,37.095369429525334,53.39065113412952,9,random_seed_7240,95337,15884,1672.578947368421,4
62,311,55,37.27285923540823,53.4962880366208,10,random_seed_7241,95068,15848,1728.509090909091,3
62,311,57,37.14485543488302,53.56671263828164,7,random_seed_7242,95262,15824,1671.2631578947369,2
62,311,57,37.245147072407924,53.58138443029432,8,random_seed_7243,95110,15819,1668.5964912280701,3
62,311,58,37.31178822628961,53.722233633616014,7,random_seed_7244,95009,15771,1638.0862068965516,3
62,311,59,37.245147072407924,53.596056222307,7,random_seed_7245,95110,15814,1612.0338983050847,4
62,311,54,37.22601248366962,53.540303412658815,10,random_seed_7246,95139,15833,1761.8333333333333,2
62,311,59,37.25240501986038,53.79559259367939,8,random_seed_7247,95099,15746,1611.8474576271187,5
62,311,58,37.17454703809763,53.484550603010646,9,random_seed_7248,95217,15852,1641.6724137931035,5
62,311,56,37.31310785309914,53.804395668887,10,random_seed_7249,95007,15743,1696.5535714285713,4
62,311,56,37.21941434962193,53.46694445259544,9,random_seed_7250,95149,15858,1699.0892857142858,3
62,311,56,37.31178822628961,53.75157721764137,9,random_seed_7251,95009,15761,1696.5892857142858,3
62,311,58,37.27747792924161,53.663546465565304,9,random_seed_7252,95061,15791,1638.9827586206898,5
62,311,54,37.30848915926576,53.71929927521347,9,random_seed_7253,95014,15772,1759.5185185185185,1
62,311,55,37.3203658005516,53.70169312479827,9,random_seed_7254,94996,15778,1727.2,2
62,311,56,37.220074163026695,53.484550603010646,9,random_seed_7255,95148,15852,1699.0714285714287,3
62,311,62,37.2840760632893,53.84254232811996,5,random_seed_7256,95051,15730,1533.0806451612902,5
62,311,55,37.20621808152654,53.428797793362484,11,random_seed_7257,95169,15871,1730.3454545454545,4
62,311,54,37.27549848902731,53.6136623727222,10,random_seed_7258,95064,15808,1760.4444444444443,2
62,311,60,37.293973264360844,53.616596731124744,5,random_seed_7259,95036,15807,1583.9333333333334,3
62,311,54,37.30321065202761,53.65180903195517,12,random_seed_7260,95022,15795,1759.6666666666667,4
62,311,52,37.194341440240706,53.49041931981572,12,random_seed_7261,95187,15850,1830.5192307692307,2
62,311,54,37.27615830243207,53.84547668652249,11,random_seed_7262,95063,15729,1760.4259259259259,3
62,311,59,37.17058815766901,53.58138443029432,8,random_seed_7263,95223,15819,1613.949152542373,5
62,311,59,37.20357882790747,53.48748496141319,6,random_seed_7264,95173,15851,1613.1016949152543,3
62,311,55,37.22337323005054,53.52856597904868,8,random_seed_7265,95143,15837,1729.8727272727272,1
62,311,55,37.326304121194525,53.74277414243376,10,random_seed_7266,94987,15764,1727.0363636363636,3
62,311,57,37.2926536375513,53.66941518237037,7,random_seed_7267,95038,15789,1667.3333333333333,2
62,311,55,37.245147072407924,53.760380292848964,10,random_seed_7268,95110,15758,1729.2727272727273,3
62,311,56,37.257683527098536,53.446403943777696,10,random_seed_7269,95091,15865,1698.0535714285713,4
62,311,55,37.19302181343116,53.361307550104165,10,random_seed_7270,95189,15894,1730.709090909091,3
62,311,58,37.19961994747885,53.44933830218023,8,random_seed_7271,95179,15864,1641.0172413793102,4
62,311,56,37.26560128795577,53.41412600134981,10,random_seed_7272,95079,15876,1697.8392857142858,4
62,311,52,37.40416210295729,53.810264385692065,12,random_seed_7273,94869,15741,1824.4038461538462,2
62,311,55,37.15475263595455,53.18524604595205,10,random_seed_7274,95247,15954,1731.7636363636364,3
62,311,58,37.19961994747885,53.32022653246867,7,random_seed_7275,95179,15908,1641.0172413793102,3
62,311,60,37.17190778447855,53.513894187036,6,random_seed_7276,95221,15842,1587.0166666666667,4
62,311,58,37.10592644400164,53.24099885560022,8,random_seed_7277,95321,15935,1643.4655172413793,4
62,311,57,37.1217619657161,53.43466651016755,6,random_seed_7278,95297,15869,1671.877192982456,1
62,311,56,37.35731535121867,53.96578538102644,9,random_seed_7279,94940,15688,1695.357142857143,3
62,311,60,37.20687789493131,53.49041931981572,4,random_seed_7280,95168,15850,1586.1333333333334,2
62,311,54,37.23063117750301,53.52856597904868,9,random_seed_7281,95132,15837,1761.7037037037037,1
62,311,58,37.305190092241915,53.74277414243376,7,random_seed_7282,95019,15764,1638.2586206896551,3
62,311,55,37.344119083123296,53.87482027054784,11,random_seed_7283,94960,15719,1726.5454545454545,4
62,311,55,37.22997136409823,53.74864285923883,10,random_seed_7284,95133,15762,1729.6909090909091,3
62,311,55,37.299911585003755,53.74864285923883,11,random_seed_7285,95027,15762,1727.7636363636364,4
62,311,55,37.15937132978794,53.452272660582764,10,random_seed_7286,95240,15863,1731.6363636363637,3
62,311,59,37.32102561395637,53.713430558408405,6,random_seed_7287,94995,15774,1610.084745762712,3
62,311,57,37.264941474550994,53.58431878869685,9,random_seed_7288,95080,15818,1668.0701754385964,4
62,311,57,37.185104052573934,53.4053229261422,8,random_seed_7289,95201,15879,1670.1929824561403,3
62,311,57,37.263621847741454,53.57845007189178,8,random_seed_7290,95082,15820,1668.1052631578948,3
62,311,59,37.11054513783502,53.51976290384107,6,random_seed_7291,95314,15840,1615.4915254237287,3
62,311,59,37.35731535121867,53.96578538102644,7,random_seed_7292,94940,15688,1609.1525423728813,4
62,311,61,37.26296203433669,53.64007159834502,5,random_seed_7293,95083,15799,1558.7377049180327,4
62,311,56,37.17850591852624,53.44933830218023,10,random_seed_7294,95211,15864,1700.1964285714287,4
62,311,55,37.268900354979614,53.77505208486164,10,random_seed_7295,95074,15753,1728.6181818181817,3
62,311,57,37.21215640216947,53.475747527803044,9,random_seed_7296,95160,15855,1669.4736842105262,4
62,311,55,37.32432468098022,53.813198744094606,10,random_seed_7297,94990,15740,1727.090909090909,3
62,311,55,37.22733211047915,53.56084392147656,10,random_seed_7298,95137,15826,1729.7636363636364,3
62,311,56,37.10130775016825,53.47868188620558,9,random_seed_7299,95328,15854,1702.2857142857142,3
62,311,57,37.113844204858864,53.267408081223046,8,random_seed_7300,95309,15926,1672.0877192982457,3
62,311,52,37.303870465432375,53.78678951847179,12,random_seed_7301,95021,15749,1827.326923076923,2
62,311,54,37.37183124612359,53.93644179700109,11,random_seed_7302,94918,15698,1757.7407407407406,3
62,311,55,37.35665553781391,53.9041638545732,10,random_seed_7303,94941,15709,1726.2,3
62,311,57,37.41273967721928,54.08315971712785,7,random_seed_7304,94856,15648,1664.140350877193,2
62,311,57,37.27813774264638,53.65180903195517,10,random_seed_7305,95060,15795,1667.719298245614,5
62,311,58,37.35071721717099,53.704627483200795,8,random_seed_7306,94950,15777,1637.0689655172414,4
62,311,55,37.20753770833608,53.264473722820505,9,random_seed_7307,95167,15927,1730.3090909090909,2
62,311,54,37.29925177159899,53.607793655917135,11,random_seed_7308,95028,15810,1759.7777777777778,3
62,311,58,37.268900354979614,53.60192493911207,8,random_seed_7309,95074,15812,1639.2068965517242,4
62,311,54,37.29331345095607,53.69875876639573,10,random_seed_7310,95037,15779,1759.9444444444443,2
62,311,57,37.29067419733699,53.948179230611224,7,random_seed_7311,95041,15694,1667.3859649122808,2
62,311,55,37.10262737697779,53.3554388332991,8,random_seed_7312,95326,15896,1733.2,1
62,311,56,37.21215640216947,53.61953108952727,8,random_seed_7313,95160,15806,1699.2857142857142,2
62,311,57,37.2029190145027,53.33783268288389,7,random_seed_7314,95174,15902,1669.719298245614,2
62,311,58,37.30716953245622,53.66061210716276,6,random_seed_7315,95016,15792,1638.2068965517242,2
62,311,54,37.35335647079006,54.006866398661934,12,random_seed_7316,94946,15674,1758.2592592592594,4
62,311,55,37.00233573945289,53.11188708588867,10,random_seed_7317,95478,15979,1735.9636363636364,3
62,311,59,37.127700286359016,53.28794859004079,6,random_seed_7318,95288,15919,1615.050847457627,3
62,311,56,37.369851805909285,54.006866398661934,9,random_seed_7319,94921,15674,1695.017857142857,3
62,311,61,37.22865173728869,53.60192493911207,6,random_seed_7320,95135,15812,1559.5901639344263,5
62,311,55,37.17388722469286,53.44053522697262,9,random_seed_7321,95218,15867,1731.2363636363636,2
62,311,58,37.212816215574236,53.63713723994249,8,random_seed_7322,95159,15800,1640.6724137931035,4
62,311,58,37.165309650430856,53.33489832448135,6,random_seed_7323,95231,15903,1641.9137931034484,2
62,311,57,37.33686113567084,53.99219460664926,8,random_seed_7324,94971,15679,1666.157894736842,3
62,311,58,37.053801185024874,53.13242759470642,6,random_seed_7325,95400,15972,1644.8275862068965,2
62,311,60,37.24844613943177,53.35837319170164,6,random_seed_7326,95105,15895,1585.0833333333333,4
62,311,55,37.20027976088362,53.69875876639573,10,random_seed_7327,95178,15779,1730.509090909091,3
62,311,56,37.33950038928991,53.77798644326418,8,random_seed_7328,94967,15752,1695.8392857142858,2
62,311,57,37.29199382414653,53.760380292848964,7,random_seed_7329,95039,15758,1667.3508771929824,2
62,311,56,37.06105913247734,53.29968602365093,10,random_seed_7330,95389,15915,1703.375,4
62,311,55,37.21677509600285,53.5637782798791,9,random_seed_7331,95153,15825,1730.0545454545454,2
62,311,59,37.25174520645562,53.364241908506706,8,random_seed_7332,95100,15893,1611.864406779661,5
62,311,56,37.09998812335871,53.53443469585375,9,random_seed_7333,95330,15835,1702.3214285714287,3
62,311,58,37.29595270457515,53.827870536107284,8,random_seed_7334,95033,15735,1638.5,4
62,311,56,37.3098087860753,53.78972387687432,9,random_seed_7335,95012,15748,1696.642857142857,3
62,311,58,37.05512081183441,53.13829631151149,7,random_seed_7336,95398,15970,1644.7931034482758,3
